t,i,q,dq,q_des,dq_des
9.257057,0,-0.162796,-0.781185,-0.217358,0.000000
9.259057,0,-0.164330,-0.773861,-0.218657,0.000000
9.261058,0,-0.166247,-0.787594,-0.219947,0.000000
9.263058,0,-0.167781,-0.836576,-0.221228,0.000000
9.265058,0,-0.168932,-0.801786,-0.222501,0.000000
9.267057,0,-0.170466,-0.756008,-0.223765,0.000000
9.269056,0,-0.172384,-0.805448,-0.225019,0.000000
9.271057,0,-0.173918,-0.792173,-0.226266,0.000000
9.273055,0,-0.175452,-0.778897,-0.227502,0.000000
9.275054,0,-0.176986,-0.787136,-0.228730,0.000000
9.277055,0,-0.178520,-0.738613,-0.229950,0.000000
9.279057,0,-0.180054,-0.797666,-0.231161,0.000000
9.281057,0,-0.181588,-0.726711,-0.232363,0.000000
9.283057,0,-0.183122,-0.783016,-0.233555,0.000000
9.285056,0,-0.184656,-0.764248,-0.234737,0.000000
9.287055,0,-0.186190,-0.738156,-0.235910,0.000000
9.289056,0,-0.187724,-0.764706,-0.237075,0.000000
9.291058,0,-0.188874,-0.752804,-0.238231,0.000000
9.293056,0,-0.190408,-0.676357,-0.239376,0.000000
9.295057,0,-0.191942,-0.740902,-0.240513,0.000000
9.297057,0,-0.193093,-0.681850,-0.241640,0.000000
9.299057,0,-0.194627,-0.750057,-0.242757,0.000000
9.301058,0,-0.196161,-0.699703,-0.243865,0.000000
9.303058,0,-0.197695,-0.701076,-0.244963,0.000000
9.305065,0,-0.199229,-0.715266,-0.246055,0.000000
9.307057,0,-0.200379,-0.697414,-0.247130,0.000000
9.309058,0,-0.201913,-0.710231,-0.248199,0.000000
9.311057,0,-0.203064,-0.691921,-0.249258,0.000000
9.313058,0,-0.204598,-0.675899,-0.250308,0.000000
9.315057,0,-0.206132,-0.749600,-0.251347,0.000000
9.317066,0,-0.207282,-0.707484,-0.252381,0.000000
9.319057,0,-0.208816,-0.654383,-0.253397,0.000000
9.321057,0,-0.210350,-0.690547,-0.254406,0.000000
9.323057,0,-0.211501,-0.674983,-0.255406,0.000000
9.325057,0,-0.212651,-0.628748,-0.256395,0.000000
9.327058,0,-0.214185,-0.726711,-0.257375,0.000000
9.329057,0,-0.215336,-0.644770,-0.258344,0.000000
9.331058,0,-0.216870,-0.704280,-0.259304,0.000000
9.333056,0,-0.218020,-0.652094,-0.260252,0.000000
9.335057,0,-0.219171,-0.603570,-0.261191,0.000000
9.337057,0,-0.220704,-0.638819,-0.262120,0.000000
9.339057,0,-0.221856,-0.560541,-0.263038,0.000000
9.341058,0,-0.223006,-0.609064,-0.263946,0.000000
9.343057,0,-0.224157,-0.609979,-0.264843,0.000000
9.345057,0,-0.225307,-0.601282,-0.265730,0.000000
9.347059,0,-0.226458,-0.635157,-0.266608,0.000000
9.349058,0,-0.227992,-0.593500,-0.267473,0.000000
9.351056,0,-0.229142,-0.607690,-0.268328,0.000000
9.353064,0,-0.230293,-0.596704,-0.269176,0.000000
9.355058,0,-0.231060,-0.542687,-0.270007,0.000000
9.357057,0,-0.232210,-0.501488,-0.270831,0.000000
9.359056,0,-0.233361,-0.475395,-0.271644,0.000000
9.361059,0,-0.234511,-0.582971,-0.272447,0.000000
9.363058,0,-0.235662,-0.546349,-0.273238,0.000000
9.365055,0,-0.236812,-0.567407,-0.274018,0.000000
9.367058,0,-0.237963,-0.481803,-0.274789,0.000000
9.369055,0,-0.239113,-0.527581,-0.275547,0.000000
9.371054,0,-0.240263,-0.590753,-0.276295,0.000000
9.373059,0,-0.241414,-0.556420,-0.277034,0.000000
9.375058,0,-0.242564,-0.539940,-0.277760,0.000000
9.377057,0,-0.243715,-0.565118,-0.278475,0.000000
9.379057,0,-0.244865,-0.537651,-0.279180,0.000000
9.381038,0,-0.245632,-0.519799,-0.279867,0.000000
9.383058,0,-0.246783,-0.509270,-0.280556,0.000000
9.385057,0,-0.247933,-0.543602,-0.281228,0.000000
9.387057,0,-0.248700,-0.544518,-0.281888,0.000000
9.389034,0,-0.249851,-0.471275,-0.282530,0.000000
9.391057,0,-0.250618,-0.507439,-0.283175,0.000000
9.393059,0,-0.251768,-0.434195,-0.283803,0.000000
9.395060,0,-0.252535,-0.405356,-0.284419,0.000000
9.397057,0,-0.253686,-0.538109,-0.285023,0.000000
9.399059,0,-0.254453,-0.445182,-0.285617,0.000000
9.401057,0,-0.255220,-0.372854,-0.286199,0.000000
9.403058,0,-0.255987,-0.425040,-0.286770,0.000000
9.405057,0,-0.256754,-0.422293,-0.287329,0.000000
9.407057,0,-0.257904,-0.438773,-0.287877,0.000000
9.409055,0,-0.258288,-0.403525,-0.288414,0.000000
9.411057,0,-0.259055,-0.420920,-0.288940,0.000000
9.413056,0,-0.259822,-0.341726,-0.289454,0.000000
9.415057,0,-0.260589,-0.347219,-0.289957,0.000000
9.417058,0,-0.261356,-0.379720,-0.290448,0.000000
9.419058,0,-0.262123,-0.316090,-0.290928,0.000000
9.421056,0,-0.262890,-0.327078,-0.291396,0.000000
9.423059,0,-0.263657,-0.431449,-0.291854,0.000000
9.425058,0,-0.264040,-0.419547,-0.292299,0.000000
9.427057,0,-0.264807,-0.355459,-0.292733,0.000000
9.429059,0,-0.265574,-0.362783,-0.293156,0.000000
9.431057,0,-0.266341,-0.399863,-0.293566,0.000000
9.433056,0,-0.267108,-0.362325,-0.293965,0.000000
9.435059,0,-0.267492,-0.305562,-0.294353,0.000000
9.437056,0,-0.268642,-0.347219,-0.294729,0.000000
9.439057,0,-0.269026,-0.329366,-0.295094,0.000000
9.441058,0,-0.269793,-0.351339,-0.295447,0.000000
9.443058,0,-0.270560,-0.306019,-0.295788,0.000000
9.445058,0,-0.270944,-0.355917,-0.296117,0.000000
9.447058,0,-0.271711,-0.357748,-0.296435,0.000000
9.449058,0,-0.272861,-0.364614,-0.296742,0.000000
9.451056,0,-0.273245,-0.414053,-0.297036,0.000000
9.453056,0,-0.274012,-0.362325,-0.297319,0.000000
9.455063,0,-0.274779,-0.360494,-0.297591,0.000000
9.457056,0,-0.275546,-0.383841,-0.297849,0.000000
9.459058,0,-0.275929,-0.382926,-0.298097,0.000000
9.461057,0,-0.276696,-0.273976,-0.298333,0.000000
9.463058,0,-0.277463,-0.327535,-0.298557,0.000000
9.465057,0,-0.278230,-0.347677,-0.298769,0.000000
9.467111,0,-0.278614,-0.348592,-0.298975,0.000000
9.469059,0,-0.278997,-0.257496,-0.299159,0.000000
9.471058,0,-0.279764,-0.274892,-0.299336,0.000000
9.473062,0,-0.280148,-0.276265,-0.299502,0.000000
9.475057,0,-0.280915,-0.220417,-0.299655,0.000000
9.477058,0,-0.281298,-0.232319,-0.299796,0.000000
9.479058,0,-0.281682,-0.291371,-0.299926,0.000000
9.481060,0,-0.282065,-0.249714,-0.300044,0.000000
9.483060,0,-0.282449,-0.204852,-0.300151,0.000000
9.485055,0,-0.283216,-0.221332,-0.300245,0.000000
9.487059,0,-0.283216,-0.169604,-0.300327,0.000000
9.489062,0,-0.283599,-0.211262,-0.300398,0.000000
9.491056,0,-0.283983,-0.168231,-0.300457,0.000000
9.493054,0,-0.284366,-0.192950,-0.300504,0.000000
9.495057,0,-0.284750,-0.138933,-0.300539,0.000000
9.497056,0,-0.284750,-0.159533,-0.300562,0.000000
9.499058,0,-0.285133,-0.073930,-0.300574,0.000000
9.501057,0,-0.285133,-0.061112,-0.300574,0.000000
9.503057,0,-0.285517,-0.073472,-0.300561,0.000000
9.505063,0,-0.285517,-0.055161,-0.300537,0.000000
9.507061,0,-0.285900,-0.080338,-0.300501,0.000000
9.509060,0,-0.285900,-0.095446,-0.300454,0.000000
9.511058,0,-0.285900,-0.067521,-0.300394,0.000000
9.513056,0,-0.285900,-0.024490,-0.300323,0.000000
9.515058,0,-0.285900,-0.041429,-0.300240,0.000000
9.517056,0,-0.285900,0.005722,-0.300145,0.000000
9.519058,0,-0.285900,-0.012131,-0.300038,0.000000
9.521058,0,-0.285900,0.030441,-0.299919,0.000000
9.523057,0,-0.285900,0.067064,-0.299789,0.000000
9.525060,0,-0.285900,0.045090,-0.299646,0.000000
9.527059,0,-0.285900,0.013962,-0.299492,0.000000
9.529056,0,-0.285900,0.027237,-0.299326,0.000000
9.531057,0,-0.285900,-0.057908,-0.299148,0.000000
9.533055,0,-0.285900,0.025864,-0.298959,0.000000
9.535057,0,-0.285900,0.042343,-0.298758,0.000000
9.537056,0,-0.285900,-0.002060,-0.298545,0.000000
9.539058,0,-0.285900,0.029068,-0.298320,0.000000
9.541055,0,-0.285900,0.012131,-0.298083,0.000000
9.543057,0,-0.285517,0.030899,-0.297835,0.000000
9.545064,0,-0.285517,-0.004349,-0.297574,0.000000
9.547058,0,-0.285900,0.015335,-0.297303,0.000000
9.549057,0,-0.285517,0.012589,-0.297019,0.000000
9.551057,0,-0.285900,0.025864,-0.296724,0.000000
9.553052,0,-0.285517,-0.017166,-0.296418,0.000000
9.555057,0,-0.285900,0.015793,-0.296099,0.000000
9.557054,0,-0.285517,0.037766,-0.295769,0.000000
9.559057,0,-0.285900,-0.032273,-0.295427,0.000000
9.561055,0,-0.285517,0.030441,-0.295073,0.000000
9.563057,0,-0.285517,-0.067979,-0.294708,0.000000
9.565056,0,-0.285517,0.031815,-0.294331,0.000000
9.567058,0,-0.285517,-0.042802,-0.293943,0.000000
9.569057,0,-0.285517,0.035477,-0.293543,0.000000
9.571057,0,-0.285517,-0.004807,-0.293131,0.000000
9.573058,0,-0.285517,0.080339,-0.292708,0.000000
9.575057,0,-0.285517,0.007553,-0.292274,0.000000
9.577112,0,-0.285517,-0.013504,-0.291815,0.000000
9.579057,0,-0.285517,-0.008469,-0.291370,0.000000
9.581056,0,-0.285517,0.088121,-0.290901,0.000000
9.583058,0,-0.285517,-0.040513,-0.290420,0.000000
9.585056,0,-0.285517,0.035477,-0.289928,0.000000
9.587058,0,-0.285517,0.025864,-0.289425,0.000000
9.589058,0,-0.285517,-0.021286,-0.288910,0.000000
9.591058,0,-0.285517,-0.004349,-0.288384,0.000000
9.593058,0,-0.285133,-0.033189,-0.287846,0.000000
9.595057,0,-0.285133,0.052414,-0.287297,0.000000
9.597057,0,-0.285133,0.010300,-0.286737,0.000000
9.599057,0,-0.285133,0.014420,-0.286166,0.000000
9.601057,0,-0.285133,0.016251,-0.285583,0.000000
9.603058,0,-0.285133,0.028610,-0.284988,0.000000
9.605058,0,-0.285133,0.062029,-0.284383,0.000000
9.607058,0,-0.285133,0.024033,-0.283767,0.000000
9.609058,0,-0.285133,0.003891,-0.283139,0.000000
9.611057,0,-0.285133,0.046921,-0.282500,0.000000
9.613060,0,-0.284750,0.083086,-0.281850,0.000000
9.615058,0,-0.284750,-0.004807,-0.281189,0.000000
9.617058,0,-0.284750,0.049210,-0.280517,0.000000
9.619058,0,-0.284750,0.047379,-0.279834,0.000000
9.621058,0,-0.284750,0.014877,-0.279139,0.000000
9.623057,0,-0.284366,0.023575,-0.278435,0.000000
9.625057,0,-0.284366,-0.007095,-0.277718,0.000000
9.627057,0,-0.284366,0.029526,-0.276991,0.000000
9.629058,0,-0.284366,0.024948,-0.276253,0.000000
9.631059,0,-0.283983,0.052414,-0.275504,0.000000
9.633057,0,-0.283983,0.089952,-0.274745,0.000000
9.635057,0,-0.283983,0.042343,-0.273974,0.000000
9.637058,0,-0.283983,0.069353,-0.273192,0.000000
9.639057,0,-0.283983,0.036850,-0.272401,0.000000
9.641026,0,-0.283599,0.011673,-0.271610,0.000000
9.643057,0,-0.283599,0.081255,-0.270784,0.000000
9.645058,0,-0.283599,0.046921,-0.269960,0.000000
9.647058,0,-0.283599,0.063860,-0.269125,0.000000
9.649055,0,-0.283216,0.036392,-0.268280,0.000000
9.651057,0,-0.283216,-0.025864,-0.267423,0.000000
9.653059,0,-0.282832,0.018082,-0.266556,0.000000
9.655059,0,-0.282832,0.112383,-0.265679,0.000000
9.657055,0,-0.282832,0.050583,-0.264793,0.000000
9.659059,0,-0.282449,0.101396,-0.263894,0.000000
9.661057,0,-0.282449,0.062944,-0.262986,0.000000
9.663057,0,-0.282065,0.074388,-0.262067,0.000000
9.665058,0,-0.282065,0.073015,-0.261138,0.000000
9.667058,0,-0.282065,0.075304,-0.260198,0.000000
9.669056,0,-0.281682,0.074388,-0.259250,0.000000
9.671058,0,-0.281682,0.091783,-0.258289,0.000000
9.673056,0,-0.281298,0.073015,-0.257320,0.000000
9.675057,0,-0.281298,0.130236,-0.256339,0.000000
9.677055,0,-0.280915,0.093157,-0.255350,0.000000
9.679058,0,-0.280531,0.131151,-0.254348,0.000000
9.681061,0,-0.280531,0.081255,-0.253337,0.000000
9.683057,0,-0.280148,0.123827,-0.252318,0.000000
9.685058,0,-0.279764,0.143511,-0.251288,0.000000
9.687057,0,-0.279764,0.151750,-0.250248,0.000000
9.689056,0,-0.279381,0.141680,-0.249198,0.000000
9.691058,0,-0.278997,0.129778,-0.248137,0.000000
9.693058,0,-0.278997,0.114672,-0.247068,0.000000
9.695059,0,-0.278614,0.184253,-0.245988,0.000000
9.697062,0,-0.278230,0.123827,-0.244898,0.000000
9.699058,0,-0.277847,0.159532,-0.243801,0.000000
9.701060,0,-0.277463,0.135729,-0.242692,0.000000
9.703059,0,-0.277080,0.164568,-0.241574,0.000000
9.705056,0,-0.277080,0.178303,-0.240449,0.000000
9.707058,0,-0.276696,0.118334,-0.239311,0.000000
9.709063,0,-0.276313,0.149462,-0.238162,0.000000
9.711058,0,-0.275929,0.133440,-0.237009,0.000000
9.713062,0,-0.275546,0.173723,-0.235842,0.000000
9.715059,0,-0.275162,0.171434,-0.234669,0.000000
9.717031,0,-0.274779,0.256580,-0.233503,0.000000
9.719061,0,-0.274395,0.161821,-0.232292,0.000000
9.721058,0,-0.274012,0.211719,-0.231092,0.000000
9.723063,0,-0.273628,0.242847,-0.229879,0.000000
9.725060,0,-0.273245,0.170061,-0.228661,0.000000
9.727059,0,-0.272861,0.225452,-0.227432,0.000000
9.729017,0,-0.272478,0.170061,-0.226220,0.000000
9.731059,0,-0.271711,0.221332,-0.224947,0.000000
9.733060,0,-0.271327,0.153124,-0.223691,0.000000
9.735059,0,-0.270944,0.230030,-0.222427,0.000000
9.737060,0,-0.270560,0.205768,-0.221154,0.000000
9.739058,0,-0.270177,0.205311,-0.219873,0.000000
9.741057,0,-0.269793,0.150377,-0.218582,0.000000
9.743057,0,-0.269026,0.250171,-0.217283,0.000000
9.745059,0,-0.268642,0.265735,-0.215974,0.000000
9.747057,0,-0.267875,0.337148,-0.214660,0.000000
9.749058,0,-0.267492,0.275806,-0.213334,0.000000
9.751059,0,-0.267108,0.209430,-0.212001,0.000000
9.753058,0,-0.266725,0.229572,-0.210659,0.000000
9.755058,0,-0.265958,0.288624,-0.209310,0.000000
9.757058,0,-0.265574,0.277179,-0.207952,0.000000
9.759057,0,-0.264807,0.255665,-0.206586,0.000000
9.761057,0,-0.264040,0.297323,-0.205212,0.000000
9.763057,0,-0.263657,0.353170,-0.203830,0.000000
9.765058,0,-0.262890,0.262073,-0.202439,0.000000
9.767059,0,-0.262506,0.334402,-0.201039,0.000000
9.769056,0,-0.262123,0.342641,-0.199635,0.000000
9.771056,0,-0.261356,0.349966,-0.198221,0.000000
9.773059,0,-0.260589,0.268482,-0.196797,0.000000
9.775057,0,-0.260205,0.233234,-0.195369,0.000000
9.777145,0,-0.259438,0.316091,-0.193868,0.000000
9.779060,0,-0.258671,0.318380,-0.192484,0.000000
9.781059,0,-0.257904,0.332571,-0.191032,0.000000
9.783058,0,-0.257521,0.360952,-0.189573,0.000000
9.785058,0,-0.256370,0.352255,-0.188105,0.000000
9.787056,0,-0.255603,0.340353,-0.186632,0.000000
9.789055,0,-0.254836,0.423667,-0.185150,0.000000
9.791058,0,-0.254069,0.416343,-0.183659,0.000000
9.793058,0,-0.253302,0.483177,-0.182161,0.000000
9.795057,0,-0.252152,0.458915,-0.180658,0.000000
9.797057,0,-0.251385,0.406271,-0.179147,0.000000
9.799056,0,-0.250234,0.548181,-0.177630,0.000000
9.801057,0,-0.249467,0.507896,-0.176104,0.000000
9.803057,0,-0.248317,0.539941,-0.174572,0.000000
9.805057,0,-0.247166,0.502403,-0.173033,0.000000
9.807058,0,-0.246016,0.557794,-0.171486,0.000000
9.809059,0,-0.244865,0.530328,-0.169933,0.000000
9.811058,0,-0.243715,0.625085,-0.168375,0.000000
9.813058,0,-0.242564,0.623254,-0.166809,0.000000
9.815058,0,-0.241414,0.570154,-0.165237,0.000000
9.817056,0,-0.239880,0.598535,-0.163659,0.000000
9.819057,0,-0.238730,0.629205,-0.162073,0.000000
9.821059,0,-0.237579,0.691005,-0.160480,0.000000
9.823057,0,-0.236045,0.666744,-0.158883,0.000000
9.825055,0,-0.234895,0.644771,-0.157281,0.000000
9.827058,0,-0.233361,0.691921,-0.155668,0.000000
9.829055,0,-0.232210,0.694667,-0.154054,0.000000
9.831055,0,-0.230676,0.683681,-0.152431,0.000000
9.833056,0,-0.229142,0.661250,-0.150801,0.000000
9.835057,0,-0.227992,0.713893,-0.149166,0.000000
9.837058,0,-0.226458,0.696498,-0.147525,0.000000
9.839057,0,-0.224924,0.641565,-0.145880,0.000000
9.841056,0,-0.223390,0.703822,-0.144229,0.000000
9.843058,0,-0.222239,0.698329,-0.142569,0.000000
9.845057,0,-0.220704,0.796292,-0.140907,0.000000
9.847056,0,-0.219171,0.701991,-0.139238,0.000000
9.849058,0,-0.217637,0.739528,-0.137563,0.000000
9.851057,0,-0.216103,0.787137,-0.135884,0.000000
9.853057,0,-0.214569,0.771573,-0.134199,0.000000
9.855057,0,-0.212651,0.784391,-0.132509,0.000000
9.857057,0,-0.211117,0.780728,-0.130814,0.000000
9.859057,0,-0.209583,0.878690,-0.129112,0.000000
9.861062,0,-0.207666,0.838407,-0.127403,0.000000
9.863057,0,-0.205748,0.908446,-0.125696,0.000000
9.865058,0,-0.204214,0.840238,-0.123980,0.000000
9.867058,0,-0.202297,0.918517,-0.122259,0.000000
9.869056,0,-0.200763,0.850309,-0.120536,0.000000
9.871057,0,-0.198845,0.831998,-0.118805,0.000000
9.873055,0,-0.197311,0.895171,-0.117072,0.000000
9.875057,0,-0.195394,0.925384,-0.115330,0.000000
9.877055,0,-0.193860,0.873197,-0.113588,0.000000
9.879058,0,-0.191559,0.891051,-0.111838,0.000000
9.881054,0,-0.190025,0.929961,-0.110088,0.000000
9.883058,0,-0.188107,0.882812,-0.108328,0.000000
9.885056,0,-0.186190,0.873654,-0.106569,0.000000
9.887057,0,-0.184656,0.885100,-0.104802,0.000000
9.889058,0,-0.182738,0.983520,-0.103031,0.000000
9.891057,0,-0.180821,0.955596,-0.101259,0.000000
9.893053,0,-0.178904,0.950561,-0.099485,0.000000
9.895058,0,-0.176986,0.913024,-0.097699,0.000000
9.897052,0,-0.175069,0.937743,-0.095919,0.000000
9.899057,0,-0.172768,0.999543,-0.094125,0.000000
9.901058,0,-0.170849,1.005952,-0.092331,0.000000
9.903057,0,-0.168932,0.956969,-0.090536,0.000000
9.905057,0,-0.167014,1.006410,-0.088736,0.000000
9.907057,0,-0.165097,0.981231,-0.086933,0.000000
9.909064,0,-0.163179,1.019227,-0.085119,0.000000
9.911057,0,-0.160878,0.986724,-0.083316,0.000000
9.913059,0,-0.158961,1.021058,-0.081500,0.000000
9.915057,0,-0.157044,1.016480,-0.079685,0.000000
9.917051,0,-0.155126,0.953765,-0.077871,0.000000
9.919060,0,-0.153209,0.923095,-0.076040,0.000000
9.921052,0,-0.150908,0.989470,-0.074221,0.000000
9.923057,0,-0.148990,1.048524,-0.072389,0.000000
9.925056,0,-0.147073,1.022431,-0.070557,0.000000
9.927056,0,-0.145155,0.989928,-0.068723,0.000000
9.929052,0,-0.142854,1.044404,-0.066890,0.000000
9.931056,0,-0.140937,1.022889,-0.065047,0.000000
9.933053,0,-0.138636,1.049439,-0.063207,0.000000
9.935143,0,-0.136718,1.092469,-0.061280,0.000000
9.937054,0,-0.134801,1.046235,-0.059515,0.000000
9.939034,0,-0.132500,1.085145,-0.057683,0.000000
9.941054,0,-0.130582,1.085145,-0.055813,0.000000
9.943057,0,-0.128281,1.000916,-0.053957,0.000000
9.945055,0,-0.126364,1.116275,-0.052103,0.000000
9.947057,0,-0.124446,0.987639,-0.050243,0.000000
9.949056,0,-0.122145,1.010987,-0.048384,0.000000
9.951056,0,-0.120227,1.019227,-0.046522,0.000000
9.953058,0,-0.117926,0.982604,-0.044657,0.000000
9.955058,0,-0.116009,1.078736,-0.042791,0.000000
9.957058,0,-0.114091,1.066834,-0.040925,0.000000
9.959058,0,-0.111790,1.065919,-0.039056,0.000000
9.961059,0,-0.109873,1.008698,-0.037185,0.000000
9.963107,0,-0.107572,1.029298,-0.035268,0.000000
9.965058,0,-0.105654,1.000001,-0.033441,0.000000
9.967057,0,-0.103353,1.021973,-0.031568,0.000000
9.969057,0,-0.101436,1.022431,-0.029692,0.000000
9.971057,0,-0.099519,1.059510,-0.027816,0.000000
9.973056,0,-0.097218,1.008698,-0.025939,0.000000
9.975056,0,-0.095300,0.995879,-0.024061,0.000000
9.977056,0,-0.094150,0.975280,-0.022181,0.000000
9.979057,0,-0.091082,0.967040,-0.020299,0.000000
9.981055,0,-0.089164,1.105744,-0.018420,0.000000
9.983054,0,-0.086863,0.950561,-0.016539,0.000000
9.985055,0,-0.084946,1.002747,-0.014655,0.000000
9.987057,0,-0.083028,0.989013,-0.012771,0.000000
9.989058,0,-0.081111,1.040742,-0.010886,0.000000
9.991057,0,-0.078810,0.978942,-0.009002,0.000000
9.993058,0,-0.076892,1.061799,-0.007117,0.000000
9.995057,0,-0.074591,1.009156,-0.005234,0.000000
9.997055,0,-0.072673,0.974364,-0.003351,0.000000
9.999054,0,-0.070756,1.054017,-0.001467,0.000000
10.001055,0,-0.068455,1.101167,0.000419,0.000000
10.003057,0,-0.066537,1.083314,0.002306,0.000000
10.005064,0,-0.064620,1.036622,0.004197,0.000000
10.007055,0,-0.062319,0.974364,0.006074,0.000000
10.009056,0,-0.060401,1.030213,0.007959,0.000000
10.011057,0,-0.058484,1.012818,0.009844,0.000000
10.013059,0,-0.056566,0.981231,0.011729,0.000000
10.015058,0,-0.054265,0.992217,0.013611,0.000000
10.017056,0,-0.052348,0.987182,0.015492,0.000000
10.019057,0,-0.050430,0.965209,0.017375,0.000000
10.021056,0,-0.048513,0.987182,0.019255,0.000000
10.023057,0,-0.046595,1.022889,0.021136,0.000000
10.025054,0,-0.044294,0.929961,0.023013,0.000000
10.027057,0,-0.042760,0.966582,0.024894,0.000000
10.029054,0,-0.040459,0.992217,0.026769,0.000000
10.031057,0,-0.038542,0.972991,0.028649,0.000000
10.033058,0,-0.036625,1.028840,0.030525,0.000000
10.035057,0,-0.034707,0.928130,0.032399,0.000000
10.037055,0,-0.032790,0.952392,0.034269,0.000000
10.039058,0,-0.030489,0.940490,0.036144,0.000000
10.041059,0,-0.028571,0.944152,0.038014,0.000000
10.043057,0,-0.026654,1.001832,0.039882,0.000000
10.045055,0,-0.024736,0.967040,0.041747,0.000000
10.047058,0,-0.022818,0.980315,0.043615,0.000000
10.049055,0,-0.020900,0.957427,0.045475,0.000000
10.051057,0,-0.018983,0.996796,0.047339,0.000000
10.053056,0,-0.017066,0.942321,0.049197,0.000000
10.055058,0,-0.015148,0.975280,0.051057,0.000000
10.057055,0,-0.013231,0.927672,0.052911,0.000000
10.059057,0,-0.011313,1.012818,0.054766,0.000000
10.061073,0,-0.009396,0.939116,0.056632,0.000000
10.063057,0,-0.007478,0.961547,0.058467,0.000000
10.065055,0,-0.005561,0.930877,0.060312,0.000000
10.067055,0,-0.003643,0.961089,0.062156,0.000000
10.069055,0,-0.001726,0.961547,0.063998,0.000000
10.071057,0,0.000192,0.933166,0.065840,0.000000
10.073057,0,0.002109,0.989013,0.067677,0.000000
10.075055,0,0.004027,0.925384,0.069509,0.000000
10.077056,0,0.005944,0.953307,0.071341,0.000000
10.079060,0,0.007862,0.974364,0.073173,0.000000
10.081055,0,0.009396,0.932250,0.074994,0.000000
10.083056,0,0.011697,0.988097,0.076818,0.000000
10.085057,0,0.013231,0.901122,0.078639,0.000000
10.087057,0,0.015148,0.907989,0.080455,0.000000
10.089055,0,0.017066,0.916228,0.082267,0.000000
10.091057,0,0.018600,0.948272,0.084078,0.000000
10.093058,0,0.020517,0.901122,0.085886,0.000000
10.095057,0,0.022434,0.927672,0.087688,0.000000
10.097057,0,0.024352,0.891051,0.089488,0.000000
10.099057,0,0.026269,0.935454,0.091284,0.000000
10.101054,0,0.028187,0.908446,0.093074,0.000000
10.103058,0,0.030104,0.854886,0.094866,0.000000
10.105054,0,0.031638,0.893798,0.096648,0.000000
10.107058,0,0.033556,0.908904,0.098433,0.000000
10.109057,0,0.035473,0.886474,0.100210,0.000000
10.111059,0,0.037391,0.932708,0.101985,0.000000
10.113053,0,0.038925,0.890136,0.103749,0.000000
10.115057,0,0.040842,0.842527,0.105517,0.000000
10.117057,0,0.042376,0.874112,0.107278,0.000000
10.119058,0,0.044677,0.887847,0.109036,0.000000
10.121057,0,0.046211,0.848935,0.110787,0.000000
10.123056,0,0.048129,0.895171,0.112535,0.000000
10.125056,0,0.049664,0.812314,0.114279,0.000000
10.127057,0,0.051582,0.891509,0.116019,0.000000
10.129058,0,0.053499,0.928588,0.117754,0.000000
10.131058,0,0.055033,0.813230,0.119483,0.000000
10.133058,0,0.056951,0.880980,0.121208,0.000000
10.135057,0,0.058868,0.847562,0.122928,0.000000
10.137055,0,0.060402,0.933623,0.124642,0.000000
10.139057,0,0.062319,0.948730,0.126354,0.000000
10.141058,0,0.064237,0.875028,0.128060,0.000000
10.143057,0,0.065771,0.874570,0.129759,0.000000
10.145056,0,0.067688,0.937743,0.131454,0.000000
10.147058,0,0.069222,0.890594,0.133145,0.000000
10.149055,0,0.071140,0.884185,0.134828,0.000000
10.151057,0,0.072674,0.809110,0.136509,0.000000
10.153055,0,0.074591,0.911651,0.138181,0.000000
10.155057,0,0.076125,0.931334,0.139851,0.000000
10.157055,0,0.078043,0.858091,0.141512,0.000000
10.159059,0,0.079577,0.800870,0.143173,0.000000
10.161055,0,0.081494,0.916228,0.144821,0.000000
10.163057,0,0.083028,0.898376,0.146469,0.000000
10.165054,0,0.084946,0.909820,0.148107,0.000000
10.167057,0,0.086480,0.870450,0.149743,0.000000
10.169058,0,0.088397,0.875486,0.151372,0.000000
10.171058,0,0.089164,0.900207,0.152994,0.000000
10.173055,0,0.091849,0.869992,0.154608,0.000000
10.175056,0,0.093766,0.923095,0.156220,0.000000
10.177054,0,0.095300,0.893798,0.157822,0.000000
10.179056,0,0.096834,0.889220,0.159421,0.000000
10.181054,0,0.098752,0.885558,0.161011,0.000000
10.183057,0,0.100669,0.861753,0.162598,0.000000
10.185055,0,0.102203,0.863584,0.164175,0.000000
10.187057,0,0.104120,0.852140,0.165749,0.000000
10.189056,0,0.105654,0.815518,0.167313,0.000000
10.191057,0,0.107188,0.855802,0.168873,0.000000
10.193055,0,0.108722,0.767453,0.170423,0.000000
10.195053,0,0.110640,0.843442,0.171967,0.000000
10.197058,0,0.112174,0.839780,0.173509,0.000000
10.199058,0,0.113708,0.843900,0.175041,0.000000
10.201059,0,0.115625,0.848935,0.176567,0.000000
10.203056,0,0.117159,0.820554,0.178083,0.000000
10.205057,0,0.118693,0.762418,0.179594,0.000000
10.207058,0,0.120611,0.839322,0.181098,0.000000
10.209057,0,0.122145,0.848020,0.182594,0.000000
10.211058,0,0.124062,0.824216,0.184084,0.000000
10.213057,0,0.125596,0.853513,0.185565,0.000000
10.215057,0,0.127130,0.859922,0.187040,0.000000
10.217057,0,0.129048,0.829251,0.188507,0.000000
10.219057,0,0.130582,0.821012,0.189966,0.000000
10.221058,0,0.132116,0.827878,0.191419,0.000000
